"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
0.5,"IT",0.0451973928571429,0.027465,0.0114755,0.048315,0.0852637429849737
0.5,"LT",0.0502096666666667,0.052146,0.04295625,0.06321225,0.0296943519724992
0.5,"LU",0.048218,0.048218,0.048218,0.048218,NA
0.5,"LV",0.0516055,0.019092,0.00651,0.0641875,0.0763416241618337
0.5,"ME",0.000641,0.000641,0.000641,0.000641,NA
0.5,"MK",0.0500665,0.0394,0.03045025,0.05901625,0.0308112122935791
0.5,"MT",0.209944,0.209944,0.209944,0.209944,NA
0.5,"NL",0.0936524857142857,0.092621,0.0417935,0.1419255,0.0651474425214119
0.5,"NO",0.0553696666666667,0.0344935,0.0075675,0.07835375,0.0661417926115302
0.5,"PL",0.0650829310344828,0.0409405,0.023967,0.06568675,0.0777576072588833
0.5,"PT",0.0497844166666667,0.0288425,0.01748,0.0579015,0.0643936953780956
0.5,"RO",0.0577921428571429,0.039437,0.0207475,0.0736055,0.0616410040830075
0.5,"RS",0.0684430714285714,0.0652395,0.036535,0.083656,0.0418073435295105
0.5,"SE",0.0613226666666667,0.0464655,0.02381975,0.08100725,0.0571805149176048
0.5,"SI",0.098049,0.098049,0.0935505,0.1025475,0.0127236794206707
0.5,"SK",0.083075875,0.0802325,0.03590575,0.1313415,0.0566148412304898
0.5,"TR",0.0812301710526316,0.052576,0.02313225,0.09231625,0.09325069806486
0.5,"UK",0.221357382978723,0.217336,0.101864,0.3194705,0.141947417325779
0.5,"XK",0.0692783333333333,0.056707,0.0295255,0.1027455,0.0740249769762432
0.6,"AL",0.147975,0.0703685,0.037303,0.1810405,0.202079797253461
0.6,"AT",0.106605666666667,0.1070965,0.068273,0.12678375,0.0561710181879113
0.6,"BA",0.1597546,0.186067,0.069343,0.218349,0.0978854055250322
0.6,"BE",0.0740286363636364,0.066797,0.0475035,0.0986095,0.0519188594217414
0.6,"BG",0.0884876470588235,0.067155,0.053887,0.08272,0.0968336692142389
0.6,"CH",0.0625954,0.037366,0.020695,0.065324,0.067675735343376
0.6,"CY",0.0479545,0.0479545,0.03753625,0.05837275,0.029467260892387
0.6,"CZ",0.0803059333333333,0.067159,0.0449195,0.1049995,0.0547806465727068
0.6,"DE",0.117432958333333,0.092281,0.04378075,0.17495925,0.0934631199459998
0.6,"DK",0.104884,0.104046,0.0962675,0.1126625,0.0134634465126876
0.6,"EE",0.0571536666666667,0.046864,0.0454985,0.063664,0.0202334702988225
0.6,"EL",0.0429357777777778,0.015922,0.002635,0.02806,0.0879340696371119
0.6,"ES",0.0439185753424658,0.027379,0.016087,0.050788,0.0446643035577996
0.6,"FI",0.113776,0.066645,0.049699,0.1293075,0.126985557697191
0.6,"FR",0.0731703253012048,0.051087,0.025556,0.094336,0.0709097403395827
0.6,"HR",0.0956732857142857,0.033557,0.022636,0.0850315,0.141753861842414
0.6,"HU",0.0834702105263158,0.081413,0.056874,0.103325,0.043372442937857
0.6,"IE",0.1435408,0.054217,0.037741,0.289954,0.14822858472879
0.6,"IS",0.051414,0.051414,0.051414,0.051414,NA
0.6,"IT",0.0518508452380952,0.032958,0.013771,0.05797825,0.0853195209916984
0.6,"LT",0.0602518333333333,0.062576,0.051548,0.07585475,0.0356333372695664
0.6,"LU",0.057862,0.057862,0.057862,0.057862,NA
0.6,"LV",0.0619265,0.0229105,0.00781175,0.07702525,0.0916099361586941
0.6,"ME",0.00077,0.00077,0.00077,0.00077,NA
0.6,"MK",0.06007975,0.04728,0.0365405,0.07081925,0.0369735827889319
0.6,"MT",0.251932,0.251932,0.251932,0.251932,NA
0.6,"NL",0.110477285714286,0.108808,0.0501525,0.1625045,0.0771269996135371
0.6,"NO",0.0664436666666667,0.0413925,0.009081,0.0940245,0.0793700990314783
0.6,"PL",0.077939724137931,0.0491285,0.02876025,0.07882475,0.0932601338401757
0.6,"PT",0.0513311666666667,0.0346105,0.02097525,0.069482,0.0507855277646431
0.6,"RO",0.0713738,0.047325,0.024897,0.0883265,0.0770240366851956
0.6,"RS",0.0815888571428571,0.0782875,0.0438415,0.1003875,0.0485175803281769
0.6,"SE",0.076816,0.0557585,0.03713825,0.0972085,0.0657284908959162
0.6,"SI",0.117659,0.117659,0.112261,0.123057,0.0152678496193799
0.6,"SK",0.099691,0.096279,0.04308675,0.15760925,0.0679377005834862
0.6,"TR",0.0930078289473684,0.063091,0.02775825,0.1089445,0.0997411228284353
0.6,"UK",0.260609574468085,0.260804,0.1222375,0.3833645,0.16296615039283
0.6,"XK",0.0831343333333333,0.068049,0.035431,0.123295,0.0888299384066731
0.7,"AL",0.1726375,0.0820965,0.04352025,0.21121375,0.235759617981961
0.7,"AT",0.128570333333333,0.124946,0.07965225,0.1479145,0.0739216449510336
0.7,"BA",0.1863806,0.217079,0.080901,0.25474,0.11419971979519
0.7,"BE",0.0922145454545455,0.07793,0.055421,0.1150445,0.0679461371652041
0.7,"BG",0.0976350588235294,0.078348,0.062869,0.096506,0.0906570340103779
0.7,"CH",0.0702198,0.0435935,0.0241435,0.0762115,0.0729591577479407
0.7,"CY",0.055947,0.055947,0.0437925,0.0681015,0.0343781174877276
0.7,"CZ",0.0909037333333333,0.078352,0.052406,0.1224995,0.0562278364786221
0.7,"DE",0.1332011875,0.106651,0.051078,0.2023755,0.101332049562168
0.7,"DK",0.12257725,0.1213865,0.11252475,0.131439,0.0154031843974982
0.7,"EE",0.066679,0.054674,0.0530815,0.074274,0.0236053399678971
0.7,"EL",0.0502017777777778,0.018575,0.003075,0.033728,0.102569272467169
