Column1;country;fua_code;fua_name;perimeter;area;Pop2018;Type;Rescaling_factors_2018;Kfact_exp0_2018;Kfact_exp01_2018;Kfact_exp02_2018;Kfact_exp03_2018;Kfact_exp04_2018;Kfact_exp06_2018;Kfact_exp07_2018;Kfact_exp08_2018;Kfact_exp09_2018;Kfact_exp1_2018;geom
717;RO;RO501L1;Constanta;256736,7355;593922546,7;387407;0;5,6348734;1;1,413112809;1,996887811;2,821827743;3,987560928;7,962711811;11,25221005;15,90064215;22,4694011;31,7517985;c(2334889.20788489, 5250691.46246172)
718;RO;RO505L1;Ploiesti;128226,7881;343727844,2;264279;0;6,8223904;1;1,46820708;2,155632028;3,164914205;4,646749442;10,01668192;14,70656332;21,59228038;31,70193891;46,54501114;c(2102836.99836235, 5333997.10656328)
719;RO;RO508L1;Buzau;122943,4231;386395838,2;151056;0;9,0239963;1;1,552672215;2,410791006;3,743168211;5,811913276;14,01130826;21,75496902;33,77833593;52,44668366;81,43250847;c(2162641.25294239, 5356890.46148124)
720;RO;RO015L1;Focşani;133793,4962;271816235,6;103201;0;10,917569;1;1,61296591;2,601659028;4,196387323;6,768629699;17,60966656;28,40379186;45,814348;73,89698152;119,1933121;c(2178776.3395478, 5415626.06550848)
721;RO;RO020L1;Bârlad;179776,2122;263062963,4;68798;0;13,3714957;1;1,679716537;2,821447646;4,739232271;7,96056682;22,46032251;37,72697516;63,37062409;106,4446853;178,7968982;c(2204304.31112605, 5472842.53368725)
722;RO;RO504L1;Brasov;254695,9354;985493671,7;347609;0;5,9487044;1;1,428513925;2,040652033;2,915099845;4,16426072;8,497807106;12,13923578;17,34106735;24,77195618;35,38708434;c(2052549.65810465, 5410169.08012137)
723;RO;RO018L1;Târgovişte;84162,14668;202323861,9;117561;0;10,2290726;1;1,592088672;2,534746338;4,035540931;6,424939;16,2855906;25,92810431;41,27984115;65,72116747;104,6339262;c(2057837.68731998, 5332325.03527628)
724;RO;RO506L1;Pitesti;127264,2917;247775885,5;202490;0;7,7941024;1;1,507832921;2,273560119;3,428148796;5,169075615;11,75220417;17,72036035;26,71934271;40,28830458;60,748032;c(2011914.00537519, 5324918.32409665)
725;RO;RO511L1;Ramnicu Valcea;116959,8506;291909044,9;127006;0;9,8413749;1;1,579832906;2,495872012;3,943060735;6,229377101;15,54772796;24,56281225;38,80513906;61,30563562;96,8526605;c(1965694.3598017, 5351851.49477907)
726;RO;RO016L1;Târgu Jiu;111208,2073;244933363,2;95650;0;11,3403226;1;1,625268364;2,641497256;4,293141924;6,977507751;18,43106758;29,95543105;48,68561442;79,12718891;128,6029169;c(1878755.06233981, 5344865.08726021)
727;RO;RO019L1;Slatina;49764,97833;71059073,33;78176;0;12,5438593;1;1,658388337;2,750251876;4,560985635;7,563885383;20,80258997;34,49877258;57,21236208;94,88031401;157,3484062;c(1979440.65923751, 5278075.25750676)
728;RO;RO513L1;Drobeta-Turnu Severin;135012,738;329560909,2;119152;0;10,1605503;1;1,589949922;2,527940754;4,019299204;6,390484455;16,15476609;25,68526908;40,83829157;64,9308385;103,2367816;c(1837161.15473144, 5299670.82292781)
729;RO;RO509L1;Satu Mare;195041,1792;707226266,7;144934;0;9,2126115;1;1,559109262;2,430821691;3,789916612;5,908894093;14,36346793;22,39421588;34,9150294;54,43634572;84,8722108;c(1789047.99547933, 5639998.09243591)
730;RO;RO507L1;Baia Mare;205046,6457;524275733,1;167536;0;8,5686781;1;1,536677616;2,361378095;3,628676861;5,576106507;13,16729576;20,23388866;31,09296378;47,77986145;73,42224358;c(1846783.74112632, 5625973.66756636)
731;RO;RO022L1;Bistriţa;133908,8174;426180820,6;93591;0;11,4643874;1;1,628809038;2,653018883;4,321261136;7,038509195;18,67329781;30,41523624;49,54061169;80,69219609;131,4321783;c(1930987.45545266, 5569912.05950557)
732;HU;HU010L1;Szombathely;308545,1845;1343267940;147879;0;9,1204159;1;1,555976125;2,421061701;3,767114204;5,861539761;14,19114943;22,08108969;34,35764837;53,45968058;83,18198662;c(1308793.19687101, 5580339.03887884)
733;DE;DE073L1;Offenburg;261421,111;1859637134;425924;0;5,3740517;1;1,399781882;1,959389319;2,742717669;3,839206502;7,522500211;10,52985951;14,73950656;20,63209424;28,88043172;c(616058.604011545, 5712263.86176701)
734;DE;DE051L1;Villingen-Schwenningen;231715,304;1025949976;211462;0;7,6269646;1;1,501309891;2,253931388;3,383849487;5,080206703;11,45043735;17,19065484;25,80850015;38,74655654;58,17058857;c(659351.376555604, 5668873.27771266)
735;DE;DE054L1;Konstanz;300016,902;817767071,7;275404;0;6,6831741;1;1,462165576;2,137928171;3,126004975;4,570736865;9,771907106;14,28814618;20,89163549;30,54703023;44,66481605;c(718626.195095651, 5626319.88581063)
736;DE;DE072L1;Friedrichshafen;188865,1841;665780152,4;207597;0;7,6976358;1;1,504081855;2,262262226;3,402627566;5,117830381;11,57787435;17,41407073;26,19218781;39,39519443;59,25359711;c(742738.304343831, 5625261.2925728)
737;DE;DE066L1;Kempten (Allgäu);288230,7835;1591708764;222911;0;7,4285174;1;1,493414726;2,230287543;3,330744259;4,974182524;11,09385732;16,56772988;24,74249178;36,95080157;55,18287119;c(807539.886420603, 5633340.46040761)
738;DE;DE079L1;Wetzlar;217837,4365;1065161424;253653;0;6,9638257;1;1,474244713;2,173397474;3,204119736;4,723656582;10,26638328;15,13516128;22,3129315;32,8947213;48,49486897;c(641606.696915336, 5931206.21548076)
739;DE;DE053L1;Marburg;217514,5361;1262078532;246639;0;7,0621514;1;1,478384513;2,185620767;3,231187892;4,776938137;10,44057519;15,43518467;22,81913796;33,73546015;49,87398181;c(659975.214695774, 5957896.31627677)
740;DE;DE057L1;Gießen;216092,3232;855378755,8;266445;0;6,7946034;1;1,467009147;2,152115839;3,157173621;4,631602583;9,967745276;14,6227735;21,45174248;31,46990245;46,16663477;c(655151.014163539, 5934501.90788622)
741;DE;DE065L1;Fulda;246391,0637;1382104370;221571;0;7,4509464;1;1,494315453;2,232978673;3,336774537;4,986193753;11,13406431;16,63780435;24,86212814;37,15186228;55,5166019;c(730681.429224213, 5931405.98314744)
742;DE;DE077L1;Schweinfurt;432291,774;2014664713;271896;0;6,7261491;1;1,464041197;2,143416625;3,138050241;4,59423483;9,847359315;14,41693972;21,10699367;30,90150827;45,24108115;c(778043.181290317, 5878150.69793378)
743;DE;DE062L1;Bamberg;318833,5987;1222063636;223858;0;7,4127881;1;1,492781752;2,228397358;3,326510911;4,965754784;11,06567484;16,51863747;24,65872057;36,81008808;54,94942776;c(829436.987842831, 5862454.15235643)
744;DE;DE059L1;Bayreuth;377288,6568;1998839629;249996;0;7,0145751;1;1,476387207;2,179719185;3,21810952;4,751175726;10,35622888;15,28980383;22,57367078;33,32747875;49,20426327;c(881058.567723889, 5867610.10641777)
745;DE;DE067L1;Landshut;285157,1382;1413543427;228575;0;7,3359022;1;1,489672177;2,219123196;3,305766083;4,924507758;10,92808939;16,27927072;24,25077666;36,12570727;53,81546101;c(941777.315046674, 5719326.732641)
746;DE;DE081L1;Passau;311935,1635;1600370098;242758;0;7,1183792;1;1,480731189;2,192564855;3,246599166;4,807340645;10,54040615;15,60750813;23,11052408;34,22047381;50,67132288;c(1043330.36461739, 5723419.34732297)
747;DE;DE069L1;Rosenheim;348548,9464;1477186109;321611;0;6,1844695;1;1,439661829;2,072626181;2,983880798;4,295779287;8,903544618;12,81809333;18,45371968;26,56711582;38,24766255;c(947948.244579345, 5646834.54538073)
748;DE;DE074L1;Görlitz;341851,3734;2111182217;255930;0;6,9327781;1;1,472927802;2,16951631;3,195540889;4,706801018;10,21148157;15,04077511;22,15397582;32,63120691;48,06341187;c(1122669.27679715, 5994029.73948454)
749;LV;LV501L1;Daugavpils;331601,4066;2596030229;109997;0;10,5749294;1;1,602712025;2,568685834;4,116863673;6,598146912;16,9485665;27,16367133;43,53554267;69,77493773;111,8291317;c(1850736.6293259, 6473271.92894268)
750;LV;LV003L1;Jelgava;313050,5715;1664705612;87633;0;11,8477002;1;1,639558101;2,688150767;4,407379367;7,226154546;19,42499288;31,84840445;52,21730952;85,61331284;140,3680006;c(1634963.76506392, 6551565.92817921)
751;LT;LT502L0;Šiauliai;69864,35076;81129750,59;97192;0;11,250003;1;1,622671197;2,633061815;4,272593568;6,93301452;18,25505579;29,62195324;48,06669033;77,99643396;126,5625669;c(1625388.59148879, 6479814.22447513)
752;LT;LT501L0;Klaipėda;82286,68493;88602836,85;146379;0;9,167027;1;1,557563286;2,426003391;3,778653813;5,885492451;14,27822464;22,23923849;34,63902139;53,95246799;84,03438335;c(1478610.6056576, 6457673.78088608)
753;LT;LT004L0;Alytus;43215,05785;39492491,42;51078;0;15,5185434;1;1,730494371;2,994610768;5,182157078;8,967693654;26,85475198;46,47199714;80,41952947;139,1655431;240,8251889;c(1718133.72646283, 6325795.27737736)
754;DE;DE052L1;Flensburg;408973,3747;2053312059;283843;0;6,583075;1;1,457759098;2,125061587;3,097827862;4,515886749;9,596537463;13,98943979;20,39323313;29,72842113;43,33687637;c(669987.747123159, 6364570.02409658)
755;DE;DE055L0;Neumünster;57289,90783;71754853,55;79202;0;12,4623465;1;1,656227397;2,743089192;4,543179473;7,524538315;20,64047973;34,18532802;56,61867686;93,77340382;155,3100806;c(717201.122635912, 6292799.92443022)
756;DE;DE058L1;Lüneburg;318934,1136;1326956809;183755;0;8,1817897;1;1,522543336;2,318138211;3,529465885;5,373764764;12,45712944;18,96651941;28,87734774;43,96701337;66,94168322;c(756545.022326771, 6209479.03394112)
757;DE;DE056L0;Brandenburg an der Havel;140667,1656;229357519,8;72216;0;13,0512221;1;1,671591817;2,794219202;4,670793952;7,807660948;21,81631614;36,46797554;60,95956948;101,8995175;170,3343996;c(923798.851458765, 6123899.00221051)
758;NL;NL020L3;Roosendaal;87983,5654;246938033,3;128497;0;9,7841117;1;1,577990123;2,490052828;3,929278768;6,200363086;15,43923164;24,36295503;38,4445024;60,66504507;95,72884192;c(332089.135884293, 6033254.6185807)
759;NL;NL030L0;Gouda;22959,05346;18094395,74;69542;0;13,2997754;1;1,67791077;2,815384552;4,723964062;7,926390177;22,31583646;37,44398234;62,82766124;105,4192095;176,8840269;c(348614.577692661, 6082479.01918899)
760;NL;NL513L3;Deventer;104764,9734;252818395,5;117114;0;10,2485751;1;1,592695298;2,536678312;4,04015562;6,434736858;16,32285743;25,99733828;41,40583844;65,94688418;105,0332923;c(454044.523250369, 6107203.7983405)
761;DE;DE504L1;Münster;253432,1277;1416323676;533324;0;4,8025548;1;1,368656507;1,873220635;2,563795611;3,508955546;6,573047935;8,996244828;12,31276902;16,85195145;23,064533;c(564939.8770673, 6077318.78943293)
762;DE;DE045L1;Iserlohn;199593,7473;1060890883;415776;0;5,4392396;1;1,403161428;1,968861993;2,762631205;3,876417546;7,632131174;10,70911208;15,02661299;21,08476374;29,5853272;c(575075.417290468, 6016842.76746972)
763;NL;NL515L3;Venlo;111003,0337;511436076,8;199552;0;7,8512689;1;1,510038328;2,280215753;3,443213184;5,199383881;11,85571703;17,90258713;27,03359274;40,82176119;61,64242403;c(460319.858276529, 6015890.02577717)
764;NL;NL016L3;Sittard-Geleen;107955,4025;229174991;165581;0;8,6191144;1;1,538482389;2,366928061;3,641477138;5,602348447;13,26035575;20,40082379;31,38630812;48,28728229;74,28913342;c(437489.568605676, 5974671.74937733)
765;NL;NL505L3;Maastricht;92873,36194;203114400,6;183313;0;8,1916477;1;1,522910051;2,319255022;3,532016783;5,378943858;12,47514256;18,99851998;28,93303703;44,06241288;67,10309143;c(428019.198671383, 5962332.3172788)
766;ES;ES072L1;Arrecife;190166,7525;590791397,2;112693;0;10,4476695;1;1,598835878;2,556276165;4,087066046;6,534547831;16,70410887;26,70712857;42,70031535;68,27079619;109,1537984;c(-1249938.9924752, 3521785.49719029)
767;ES;ES550L1;Puerto de la Cruz;86715,34638;274657255,5;108754;0;10,6351906;1;1,604534485;2,574530913;4,130923631;6,62820942;17,06453005;27,38062693;43,93316012;70,49227043;113,1072788;c(-1531801.35583042, 3458123.5865522)
768;IT;IT040L2;Como;78092,08654;197587162,6;164628;0;8,6440256;1;1,539370675;2,369662077;3,647788311;5,615298357;13,30635956;20,48341971;31,53157564;48,53878289;74,719179;c(727214.991197438, 5427875.17842645)
769;DE;DE044L1;Kaiserslautern;266175,6428;1354001852;275418;0;6,6830042;1;1,462158143;2,137906436;3,125957304;4,570643928;9,771609069;14,28763777;20,89078592;30,54563275;44,66254566;c(595105.643043428, 5815407.1583527)
770;DE;DE084L1;Mannheim-Ludwigshafen;428409,1722;2044834325;1183629;0;3,2237407;1;1,263781576;1,597143871;2,018440998;2,550868545;4,074104062;5,148777651;6,506930333;8,223338669;10,3925039;c(647991.197729728, 5819912.07149501)
771;DE;DE061L1;Aschaffenburg;308368,0975;1476180097;373254;0;5,7407107;1;1,418381742;2,011806767;2,853509987;4,047366467;8,142519245;11,54920063;16,38117532;23,23475999;32,95575935;c(695852.677238798, 5870697.2719418)
772;TR;TR034L1;Çorum;239763,5677;2435552489;294191;0;6,4662606;1;1,452548496;2,109897134;3,064727909;4,451665916;9,392557157;13,64314477;19,81732943;28,78563206;41,81252656;c(2953539.71834395, 4850774.25068711)
773;TR;TR078L1;Yozgat;259469,8279;2024408571;104543;0;10,8472692;1;1,610883316;2,594945057;4,180153698;6,73373985;17,47368494;28,14806754;45,34325237;73,04268873;117,6632486;c(2960901.06978372, 4768868.38173017)
774;TR;TR044L1;Karaman;319234,6762;4036384131;193297;0;7,9772893;1;1,514855011;2,294785705;3,476267626;5,266041434;12,08443661;18,30616935;27,73119238;42,00873575;63,63714388;c(2891725.20683113, 4471941.73079701)
775;TR;TR002L1;Adana-Mersin;658784,198;6592373039;2756236;0;2,1125631;1;1,161346831;1,348726462;1,566339203;1,81906307;2,453418499;2,849269799;3,308990452;3,842885576;4,462922986;c(3079455.03630918, 4450617.84066041)
776;TR;TR045L1;Yumurtalik;180071,4294;461625521,1;18742;0;25,6188676;1;1,912986856;3,659518711;7,000611192;13,39207719;49,00855706;93,75272548;179,3477315;343,0898531;656,3263793;c(3125571.4707474, 4424907.75675147)
777;TR;TR011L1;Antakya;265125,2166;2150364796;1020196;0;3,4723707;1;1,282700363;1,645320222;2,110452846;2,707078632;4,454011215;5,713161803;7,328274719;9,399980644;12,05735859;c(3172373.41907252, 4360691.27258188)
778;TR;TR069L1;Kilis;176521,3354;610258891,5;107820;0;10,6811554;1;1,605919038;2,578975956;4,141626586;6,651116981;17,15307078;27,54644292;44,2373571;71,04161395;114,0870803;c(3242772.67330555, 4419896.01624067)
779;TR;TR066L1;Nizip;162627,8701;944204134,6;142307;0;9,2972555;1;1,561963759;2,439730784;3,810771066;5,952286297;14,52197611;22,6828004;35,42971217;55,33992639;86,43895943;c(3295374.75483532, 4453184.21147435)
780;TR;TR035L1;Osmaniye;148588,02;859275900,2;262097;0;6,8507303;1;1,469424831;2,159209333;3,172795808;4,662184942;10,06663324;14,79216084;21,73596844;31,93937174;46,9325059;c(3157719.4430738, 4460046.60820622)
781;TR;TR067L1;Suruç;121281,2999;744398043,5;105059;0;10,8205981;1;1,610090372;2,592391007;4,173983801;6,720491131;17,42214077;28,05122111;45,16500104;72,71973334;117,0853425;c(3350143.66922751, 4448740.44881735)
782;TR;TR052L1;Akçakale;216970,0548;1040318036;111817;0;10,4885144;1;1,600084049;2,560268963;4,096645528;6,554977162;16,78250458;26,85341787;42,96772559;68,75197233;110,0089342;c(3403112.5115726, 4418389.16608787)
783;TR;TR056L1;Viranşehir;230408,8837;2297269553;196143;0;7,9192033;1;1,512642499;2,288087329;3,461058134;5,235343623;11,9789234;18,11982863;27,40882285;41,45975028;62,71378025;c(3459276.22965803, 4477703.64337776)
784;TR;TR047L1;Ergani;192003,9488;1509952921;130572;0;9,7060577;1;1,575464326;2,482087843;3,910440851;6,160760059;15,29154765;24,09128781;37,95496451;59,79669258;94,20755598;c(3429224.47669164, 4594867.73549658)
785;TR;TR058L1;Ceylanpinar;199843,116;1590566118;87054;0;11,8870347;1;1,640645328;2,691717094;4,416153075;7,245340912;19,50240798;31,99653454;52,49496493;86,12561897;141,3015944;c(3495001.4625544, 4434910.20483625)
786;TR;TR061L1;Ödemiş;168854,2834;1017928617;132199;0;9,6461456;1;1,573514547;2,47594803;3,895940244;6,130318649;15,17835038;23,88335513;37,58080674;59,1339461;93,04812442;c(2413643.62541174, 4590465.639912)
